customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2544-EQSG,Female,1,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,73.03,2298.51,No
2897-YBJX,Male,0,No,Yes,54,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),91.01,4955.05,No
7013-RMLA,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.27,297.14,No
1331-CSGC,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,79.37,2928.76,No
5654-TSXF,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.89,767.97,No
8912-MMGR,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),71.1,1916.83,No
6712-RISN,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),77.51,3393.01,No
6685-TJNP,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.47,3381.25,Yes
2558-IYCX,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),102.32,100.02,Yes
4786-FJRN,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,94.78,4973.53,No
5413-OONH,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.49,2021.36,No
1067-LNUR,Male,1,Yes,No,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.9,2233.1,No
7503-KVVM,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.66,1704.55,No
4990-MPBD,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.93,1939.78,No
8578-MNDR,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.76,1289.14,No
9334-PVJA,Female,0,No,No,16,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.09,1187.66,Yes
7280-TCJB,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.55,2547.81,Yes
2269-DADH,Female,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),98.88,2383.97,No
3702-TDQF,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.93,3428.85,Yes
4658-JJZX,Female,0,No,Yes,55,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,69.58,3745.1,No
3704-HJVF,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),49.75,196.79,No
8415-ZIAC,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.5,924.9,No
4838-XMRD,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),96.5,1614.15,No
3161-FBEQ,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.67,4235.27,Yes
8688-JYPB,Male,1,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,89.22,3486.15,Yes
3505-IPNJ,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.05,436.73,No
3695-VAJL,Male,0,Yes,No,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,73.53,3045.25,No
7119-UTBP,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),84.68,4486.45,No
7449-LUNZ,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,103.51,1613.86,No
9285-URBN,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.88,1103.79,No
7446-SVLY,Male,0,Yes,Yes,11,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,58.8,596.78,No
3535-XMZU,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.39,764.24,No
5393-NEHM,Male,0,Yes,No,14,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,68.14,925.08,No
8941-WGTP,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,85.69,249.73,Yes
3634-AMIY,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.93,3789.82,Yes
5517-JDHC,Male,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,232.04,No
2181-GLPF,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),90.49,1255.55,No
8987-HNKL,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.67,1929.27,No
2571-CPZV,Male,1,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.76,1127.54,No
6470-AASN,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.48,1046.98,No
9332-FBIN,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.5,800.56,No
3543-KFYW,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.71,763.49,No
1987-EIBC,Female,1,No,Yes,44,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,69.32,2867.76,No
8454-VUGQ,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,60.56,1978.86,No
1036-HJVE,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,106.23,1136.43,Yes
3344-ACTR,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,97.88,4294.2,Yes
9005-URNT,Male,0,No,No,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),80.91,1092.36,No
6253-PKHX,Female,1,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),87.08,5689.37,No
6440-TVLV,Male,0,No,Yes,47,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.19,4066.56,Yes
5464-ZXGN,Female,0,No,Yes,53,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,50.93,2619.14,No
1954-VAOL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),80.06,76.17,Yes
4107-TMYO,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,83.33,3259.9,No
6909-OKSA,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.5,1507.47,No
3067-OYVZ,Male,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),73.03,2635.83,No
2684-GIRK,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.06,1914.82,Yes
7634-BPAX,Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.16,2315.32,Yes
2286-KNEP,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.73,882.33,No
1694-WHDD,Female,0,No,No,12,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,63.15,719.46,No
7769-CZWZ,Male,0,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,74.37,1954.3,Yes
3451-VFUW,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.8,367.69,No
9527-BRCA,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),96.75,1818.72,Yes
3596-YHWS,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.08,364.98,No
7047-ODYF,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.53,2884.45,No
9775-WLMM,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,91.16,662.17,No
2765-KHED,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.81,1644.14,No
7614-IKPR,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.8,170.39,Yes
2097-KJUB,Female,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.41,6038.89,No
8081-WDVK,Male,0,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,60.97,1248.76,No
6001-LPCZ,Female,1,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.11,1700.46,No
8537-RHCH,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.44,2997.77,Yes
9281-QNKQ,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.18,590.1,No
7542-MREZ,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),96.3,4252.7,No
9297-VNHN,Female,0,No,No,62,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,58.55,3671.03,No
7993-HQXY,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,96.1,84.11,Yes
4528-VLOC,Female,1,Yes,No,31,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,74.82,2195.31,No
1922-YBDP,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.38,4609.42,No
7510-GNSM,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.28,1796.97,Yes
6058-ZXCX,Female,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.57,89.28,No
3105-DPFB,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.38,891.17,No
5950-COSA,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.01,5930.41,No
3317-ZSYV,Male,0,No,Yes,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.95,1669.54,No
3346-BBSK,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,86.94,4149.42,Yes
2726-GYGV,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.04,2012.81,Yes
7590-PUCD,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),93.89,1645.68,No
6503-CFYI,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.96,1695.18,Yes
1767-PCFX,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.13,480.3,No
4837-JZYK,Female,0,No,No,64,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.5,4524.65,Yes
5194-HVUH,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.08,791.29,No
7104-BMFL,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,80.92,163.09,Yes
7734-LMOE,Male,0,No,No,50,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,61.07,2974.88,No
7834-CCWK,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.77,2991.2,Yes
1743-OIJY,Female,1,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.25,632.68,Yes
3773-MJMD,Male,1,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,93.11,560.93,Yes
5993-JVKG,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,86.07,4391.48,Yes
3874-QRUQ,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,94.75,3269.57,No
6872-OEWK,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.71,1699.05,Yes
2550-ZTYZ,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.55,54.22,Yes
1046-IUNL,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.74,29.3,No
6198-FWJW,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,69.26,2819.29,No
6216-FPUJ,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),77.7,4050.01,No
3382-KXJO,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),67.3,2867.62,No
5863-KHVX,Male,1,No,No,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,66.32,2319.91,No
6432-UDAD,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.19,,Yes
4124-EKFW,Female,0,No,No,34,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,53.22,1813.87,No
6542-VZSP,Male,1,No,No,24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,82.67,1750.82,No
2403-HYNV,Male,0,No,No,3,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),60.93,164.51,No
7194-CQXU,Female,1,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.5,2424.68,No
9552-VQEL,Male,1,No,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,69.39,2443.51,Yes
2961-VYDD,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,68.16,2369.24,Yes
6018-MVKA,Female,1,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.36,4009.31,No
2324-XPJT,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),67.98,3663.67,No
1627-QJOP,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.27,736.8,No
3806-LPEC,Female,1,Yes,Yes,65,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,67.72,4202.3,No
4668-CRVI,Male,1,No,No,26,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.97,1691.31,No
2972-LROZ,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,80.8,1046.24,No
4394-GGBT,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.04,3100.28,No
7248-SVWR,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,78.53,1119.45,No
7708-MHKA,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,81.27,3069.26,No
7513-ZMVD,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.29,1405.84,No
2291-NITX,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.3,3095.11,Yes
9467-RXJH,Female,0,No,No,58,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.72,2704.54,Yes
2066-LLZL,Female,0,No,No,20,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.63,1401.79,No
5331-TGOV,Male,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,87.32,3342.66,No
4542-ATBV,Male,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),61.42,721.84,No
7815-UUBU,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),88.75,341.08,No
6078-WXNG,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),33.17,224.31,No
6999-ALGA,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),97.22,4929.55,No
2211-NJRM,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,67.6,954.27,No
3136-QFUB,Female,0,Yes,No,51,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),69.13,3328.52,No
7957-NBYH,Female,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.23,939.81,Yes
2158-RMCJ,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.29,626.31,No
7169-LXQP,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.03,973.52,No
5544-CXYW,Female,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.61,1729.1,No
2021-XQZX,Male,0,No,No,47,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,61.7,2839.36,Yes
3213-QQDY,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,86.55,1974.74,Yes
5560-PICN,Male,1,Yes,No,65,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,58.99,3557.96,No
3138-USBG,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,91.97,2068.7,No
1085-MSBO,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.1,1131.64,No
8958-HEMT,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.42,804.08,No
2686-YEVU,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.72,773.92,No
8676-DUND,Female,1,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.64,5684.27,No
7829-JHED,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.39,6409.73,No
7300-ZAYR,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,87.93,2914.27,No
3825-LGHQ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),100.98,2970.51,No
8752-ESZV,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.75,864.96,No
2144-VBGT,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.89,6074.41,Yes
1950-WHGO,Male,0,No,No,71,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.45,5418.78,No
5851-ZDNS,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.31,614.97,No
6226-UILF,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),79.95,4149.19,No
8972-MJYT,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),97.22,2364.08,No
5235-YVXW,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,72.81,3349.19,No
8286-TRRV,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.82,2092.17,Yes
1087-JKNM,Female,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.01,3773.7,No
9549-CMUJ,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,91.72,1142.5,Yes
7600-WNLL,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.98,3142.12,No
3752-UBKJ,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),87.14,509.28,Yes
